name,playcount,listeners,mbid,url,tags
DEAN,21604904,507766,fa063cd2-805a-4916-9dd3-9804bc23d7d5,https://www.last.fm/music/DEAN,['rnb']
Blonde Redhead,34823444,1201908,6821bf3f-5d5b-4b0f-8fa4-79d2ab2d9219,https://www.last.fm/music/Blonde+Redhead,['indie']
Anri,9295650,392402,6b4c9dda-f93e-49ed-a4dc-789855fd066b,https://www.last.fm/music/Anri,['j-pop']
IZ*ONE,40734762,405575,,https://www.last.fm/music/IZ%2AONE,['k-pop']
Pity Party (Girls Club),6899220,576737,,https://www.last.fm/music/Pity+Party+(Girls+Club),['Lo-Fi']
Olly Murs,19228201,1278816,0b108024-ccb5-468f-b2e9-77ed4f5615c6,https://www.last.fm/music/Olly+Murs,['pop']
Nick Jonas,16687469,1030070,d7baf435-0df0-4227-9b8f-aa1d8681988b,https://www.last.fm/music/Nick+Jonas,['pop']
Marisa Monte,22120445,595569,f81f19b9-c76e-43ac-8656-bb56071785fb,https://www.last.fm/music/Marisa+Monte,['mpb']
Yehezkel Raz,3149867,398637,,https://www.last.fm/music/Yehezkel+Raz,['ambient']
Joni Mitchell,37847951,1393265,a6de8ef9-b1a1-4756-97aa-481bbb8a4069,https://www.last.fm/music/Joni+Mitchell,['folk']
SoFaygo,27386257,404576,,https://www.last.fm/music/SoFaygo,['trap']
Iyaz,8343084,1293448,3bf30073-ce4e-4207-88d2-ad83677b0387,https://www.last.fm/music/Iyaz,['rnb']
Twista,11805878,1270757,0bc858a1-3573-4216-9423-c96dd8c72919,https://www.last.fm/music/Twista,['rap']
The Cars,19976718,1429753,092b603f-eb4c-4958-b10e-02420de5885b,https://www.last.fm/music/The+Cars,['new wave']
Clams Casino,16998970,691726,772a0eb3-fe31-4a08-b583-690296f44900,https://www.last.fm/music/Clams+Casino,['Hip-Hop']
OsamaSon,19641410,147832,,https://www.last.fm/music/OsamaSon,['plugg']
Adam Port,661344,140054,870549f3-6266-496f-a019-5762aadb713c,https://www.last.fm/music/Adam+Port,['minimal']
Toro y Moi,43454412,1090066,3a6d6481-142d-423f-91d4-55bbfff318ed,https://www.last.fm/music/Toro+y+Moi,['chillwave']
N.W.A.,8662467,563967,3a54bffa-2314-44a2-927b-60144119c780,https://www.last.fm/music/N.W.A.,['Hip-Hop']
Kenny Loggins,12032665,1354592,15042d2b-2d4c-4451-a96a-6f547642de13,https://www.last.fm/music/Kenny+Loggins,['80s']
Jão,69021143,340650,,https://www.last.fm/music/J%C3%A3o,['poc']
Lil B,18293515,498736,1550f952-c91b-40d7-9b4d-d26a259ee932,https://www.last.fm/music/Lil+B,['based']
Twxn,1584075,90700,,https://www.last.fm/music/Twxn,['ass']
Cartola,12944035,468187,7c743881-aed4-47d4-93d5-9fdd6e2904bb,https://www.last.fm/music/Cartola,['samba']
Kavinsky,24725865,1360785,eb6de5f6-98f8-4b5a-bfdc-f87fa4936baa,https://www.last.fm/music/Kavinsky,['electronic']
Buffalo Springfield,13936236,1368308,22dc19af-d085-4c9b-adfb-22ec256251f1,https://www.last.fm/music/Buffalo+Springfield,['classic rock']
INXS,28865972,1681695,481bf5f9-2e7c-4c44-b08a-05b32bc7c00d,https://www.last.fm/music/INXS,['rock']
deadmau5,66851621,1909741,4a00ec9d-c635-463a-8cd4-eb61725f0c60,https://www.last.fm/music/deadmau5,['House']
Michael Marcagi,1732797,225481,,https://www.last.fm/music/Michael+Marcagi,['acoustic']
Carole King,14287163,1070066,bf6c29f5-b69f-4842-9031-37f9645d365d,https://www.last.fm/music/Carole+King,['singer-songwriter']
Vierre Cloud,7922095,539915,,https://www.last.fm/music/Vierre+Cloud,['rap']
Rush,72216068,1554816,eb62559f-2fb2-4879-af18-a23ea2ee91b1,https://www.last.fm/music/Rush,['Progressive rock']
Marina Sena,30792348,286881,,https://www.last.fm/music/Marina+Sena,['indie']
slayyyter,28101898,509879,,https://www.last.fm/music/slayyyter,['pop']
King Crimson,47312002,988875,b38225b8-8e5f-42aa-bcdc-7bae5b5bdab3,https://www.last.fm/music/King+Crimson,['Progressive rock']
Ludwig van Beethoven,52705569,2541923,1f9df192-a621-4f54-8850-2c5373b7eac9,https://www.last.fm/music/Ludwig+van+Beethoven,['Classical']
Dido,46530300,2399735,d1353a0c-26fb-4318-a116-defde9c7c9ad,https://www.last.fm/music/Dido,['pop']
Odd Future,8714121,490607,519336c2-f5a3-4137-a88e-58fecc604575,https://www.last.fm/music/Odd+Future,['Hip-Hop']
ANAVITÓRIA,28799364,353550,,https://www.last.fm/music/ANAVIT%C3%93RIA,['mpb']
Robbie Williams,54538879,2383487,db4624cf-0e44-481e-a9dc-2142b833ec2f,https://www.last.fm/music/Robbie+Williams,['pop']
Miles Davis,68737205,2010991,8e51f2f4-4541-4526-8a2d-c65ecc9c0ee4,https://www.last.fm/music/Miles+Davis,['jazz']
Carly Simon,9857411,1080753,c4df30f5-5487-4806-9189-b69c9f27532c,https://www.last.fm/music/Carly+Simon,['female vocalists']
grentperez,13908338,410431,,https://www.last.fm/music/grentperez,['indie']
Motörhead,80397777,1976667,57961a97-3796-4bf7-9f02-a985a8979ae9,https://www.last.fm/music/Mot%C3%B6rhead,['heavy metal']
Quality Control,11914982,611535,cde65e2a-3e77-45b3-9320-fd10f813621f,https://www.last.fm/music/Quality+Control,['Hip-Hop']
Catfish and The Bottlemen,28889442,731165,7ed36954-f027-43df-b353-c7239f4faa27,https://www.last.fm/music/Catfish+and+The+Bottlemen,['indie rock']
Julia Michaels,17821196,939144,,https://www.last.fm/music/Julia+Michaels,['pop']
The Avalanches,42799773,1166468,a6623d39-2d8e-4f70-8242-0a9553b91e50,https://www.last.fm/music/The+Avalanches,['electronic']
Christina Perri,21453917,1544200,38d363c7-fdcb-4308-9474-a0d14ab8d9b7,https://www.last.fm/music/Christina+Perri,['female vocalists']
Robin Schulz,18029056,1028709,163218c2-9e0f-4d2d-aecb-ebbdef6aab70,https://www.last.fm/music/Robin+Schulz,['electronic']
The Stone Roses,41095962,1591589,b5fa29f1-6c22-4321-a488-b5f363b06b06,https://www.last.fm/music/The+Stone+Roses,['britpop']
LXNGVX,3855767,251521,,https://www.last.fm/music/LXNGVX,['phonk']
El Alfa,8291744,383340,,https://www.last.fm/music/El+Alfa,['Reggaeton']
Nemzzz,6356922,238104,,https://www.last.fm/music/Nemzzz,['Hip-Hop']
Flying Lotus,66559864,1311424,fc7376fe-1a6f-4414-b4a7-83f50ed59c92,https://www.last.fm/music/Flying+Lotus,['electronic']
Sheck Wes,8947578,663229,,https://www.last.fm/music/Sheck+Wes,['trap']
T.I.,40527485,2987231,f7ba7fbe-c6bd-4ac0-bee9-c25c558d7d62,https://www.last.fm/music/T.I.,['Hip-Hop']
Knocked Loose,19059172,280872,,https://www.last.fm/music/Knocked+Loose,['hardcore']
Kikuo,13437036,365915,,https://www.last.fm/music/Kikuo,['vocaloid']
SHORELINE MAFIA,13417402,349915,,https://www.last.fm/music/SHORELINE+MAFIA,['rap']
Pulp,46383446,1563261,76b2e842-5e85-4c97-ab62-d5bc315595b5,https://www.last.fm/music/Pulp,['britpop']
flyingfish,3618676,270483,,https://www.last.fm/music/flyingfish,['shoegaze']
Home,16131371,688437,833f9a25-2384-4cc4-9137-d85df89c8a8f,https://www.last.fm/music/Home,['chillwave']
Gloria Groove,39002005,324154,,https://www.last.fm/music/Gloria+Groove,['pop']
Hollywood Undead,63614065,1273534,321fdfbb-426b-43f7-8295-fa9aca6348d9,https://www.last.fm/music/Hollywood+Undead,['rapcore']
lil Mosey,18707508,730116,,https://www.last.fm/music/lil+Mosey,['Hip-Hop']
Ace of Base,17574717,1362557,d4a1404d-e00c-4bac-b3ba-e3557f6468d6,https://www.last.fm/music/Ace+of+Base,['pop']
Cazuza,15374173,498465,e554daf4-4ad0-438f-a7f9-832519451fd2,https://www.last.fm/music/Cazuza,['mpb']
Carpenters,21810806,1390487,4580d83b-093e-4241-91fb-2dd71f5f1f3f,https://www.last.fm/music/Carpenters,['pop']
no vacation,11436463,682642,,https://www.last.fm/music/no+vacation,['indie pop']
Penelope Scott,14671018,491442,,https://www.last.fm/music/Penelope+Scott,['female vocalists']
Nardo Wick,14917518,436718,,https://www.last.fm/music/Nardo+Wick,['rap']
Foals,94093697,1897970,6a65d878-fcd0-42cf-aff9-ca1d636a8bcc,https://www.last.fm/music/Foals,['indie']
2 Chainz,22007086,1229368,dff0d392-4cd5-4052-9fbb-f485df3891e5,https://www.last.fm/music/2+Chainz,['Hip-Hop']
Sidewalks and Skeletons,8795054,446489,,https://www.last.fm/music/Sidewalks+and+Skeletons,['witch house']
Passenger,31248703,1546344,fd4ad65b-79e2-44c1-be13-79d4dab6e164,https://www.last.fm/music/Passenger,['folk']
DJ Topo,1237472,169584,,https://www.last.fm/music/DJ+Topo,['Progressive']
Mom Jeans.,18988033,361342,,https://www.last.fm/music/Mom+Jeans.,['emo']
SpiritBox,19661887,291708,,https://www.last.fm/music/SpiritBox,['metalcore']
DAY6,42355957,400464,,https://www.last.fm/music/DAY6,['k-rock']
Violent Femmes,21468012,1340222,2aab61bc-67f4-4722-8c6e-e1821b2e32a6,https://www.last.fm/music/Violent+Femmes,['alternative']
Ben E. King,9132888,1344830,837555ba-012e-45f1-9a9c-9628da13ee54,https://www.last.fm/music/Ben+E.+King,['soul']
Cypress Hill,44157489,1968619,51508c1f-8d07-4a00-9cf1-26c570fe7b78,https://www.last.fm/music/Cypress+Hill,['Hip-Hop']
Nancy Sinatra,17223544,1543966,c2e36518-9c3b-4dcb-82ad-a3fc7fe99c67,https://www.last.fm/music/Nancy+Sinatra,['female vocalists']
Yellowcard,57135444,1889805,3630fff3-52fc-4e97-ab01-d68fd88e4135,https://www.last.fm/music/Yellowcard,['punk rock']
311,29148173,1379214,bf600e2b-dc2d-4839-a1be-6ebef4087cd0,https://www.last.fm/music/311,['alternative']
Good Kid,13670834,310293,,https://www.last.fm/music/Good+Kid,['indie rock']
Burna Boy,15432417,560007,,https://www.last.fm/music/Burna+Boy,['rap']
Erik Satie,31607757,1507655,e1d521ea-5b97-4981-987c-ba988b2a87d7,https://www.last.fm/music/Erik+Satie,['Classical']
Five Finger Death Punch,64357021,1360612,7e8571b1-7c5a-4739-bc51-73d422ee9d74,https://www.last.fm/music/Five+Finger+Death+Punch,['metalcore']
Labi Siffre,5542016,505215,6838ca8e-da88-436c-a0fd-6d3a7e832f1f,https://www.last.fm/music/Labi+Siffre,['soul']
Gilsons,8577185,268953,,https://www.last.fm/music/Gilsons,['mpb']
Natalia Lafourcade,18570746,579704,2ceb4e66-4eaa-4dba-ad3a-30df3b742557,https://www.last.fm/music/Natalia+Lafourcade,['pop']
Michael Kiwanuka,17815399,804603,11f570ff-44d9-4e9c-8812-e6d56103c5c1,https://www.last.fm/music/Michael+Kiwanuka,['soul']
Dean Lewis,16559384,729592,,https://www.last.fm/music/Dean+Lewis,['indie']
Menahan Street Band,5038198,442840,93da8c8a-bd13-4418-a00e-2861b8518a8d,https://www.last.fm/music/Menahan+Street+Band,['funk']
SUICIDAL-IDOL,6905514,339859,,https://www.last.fm/music/SUICIDAL-IDOL,['scenecore']
Passion Pit,57397658,2096446,daeec599-bf5d-4428-994a-e76ba5f86e2f,https://www.last.fm/music/Passion+Pit,['electronic']
WET LEG,13177197,555363,,https://www.last.fm/music/WET+LEG,['indie rock']
Waterparks,50359328,509493,,https://www.last.fm/music/Waterparks,['pop punk']
Corpse,25562205,581394,fe7fa4e4-90d6-4222-849a-421e791cb517,https://www.last.fm/music/Corpse,['death metal']
Flawed Mangoes,4279673,214872,,https://www.last.fm/music/Flawed+Mangoes,['electronic']
The Human League,15737604,1406105,7adaabfb-acfb-47bc-8c7c-59471c2f0db8,https://www.last.fm/music/The+Human+League,['new wave']
Action Bronson,19005604,651077,031bc934-28c9-491a-8648-c078450187dc,https://www.last.fm/music/Action+Bronson,['Hip-Hop']
Survivor,13232899,1622143,dded11f4-f525-4e81-b41f-4bfdf27ccf3d,https://www.last.fm/music/Survivor,['rock']
Rachel Chinouriri,4866724,355304,,https://www.last.fm/music/Rachel+Chinouriri,['seen live']
Drowning Pool,28417576,1724618,87a73cf0-ebdf-483d-8b5a-3db1e5e72122,https://www.last.fm/music/Drowning+Pool,['Nu Metal']
Crowded House,18396449,1242067,9854d99f-d954-4c0f-9ae5-58a0cdd885f5,https://www.last.fm/music/Crowded+House,['rock']
Regina Spektor,99754616,2318443,fbb375f9-48bb-4635-824e-4120273b3ba7,https://www.last.fm/music/Regina+Spektor,['female vocalists']
DMX,26308825,1994032,f3bf61f8-97d4-4e52-a73d-2ddbbe8196c8,https://www.last.fm/music/DMX,['rap']
St. Vincent,62744597,1392899,5334edc0-5faf-4ca5-b1df-000de3e1f752,https://www.last.fm/music/St.+Vincent,['seen live']
Luis Miguel,20190058,546260,90270118-8ed0-4446-bf97-8a09b3f9e8f3,https://www.last.fm/music/Luis+Miguel,['boleros']
Fisher,7723929,515618,ea04c3a6-202e-4ca6-af56-53e09fd98fd2,https://www.last.fm/music/Fisher,['indie']
Daughter,47065965,1288234,a1ced3e5-476c-4046-bd74-d428f419989b,https://www.last.fm/music/Daughter,['indie']
Seu Jorge,14842514,769081,c73d651d-87c9-4c5e-8abb-4ec9c4077241,https://www.last.fm/music/Seu+Jorge,['brazilian']
Jet,29676673,2236158,ce9e8a37-2424-404b-ada5-291547fbd807,https://www.last.fm/music/Jet,['rock']
Jonas Blue,14814048,933195,,https://www.last.fm/music/Jonas+Blue,['electronic']
The Last Shadow Puppets,49617313,1380097,8a3e1c4f-59a8-457a-826c-fe961419a8ae,https://www.last.fm/music/The+Last+Shadow+Puppets,['indie']
K.Flay,14947501,805434,d1fc999f-6184-41a6-bcb1-7c59bf74a6e1,https://www.last.fm/music/K.Flay,['Hip-Hop']
Jakob,11344192,620716,936d6c0c-ad6f-4ec6-a8f0-e2dd7faf79ec,https://www.last.fm/music/Jakob,['post-rock']
Other Nothing,2755766,332279,,https://www.last.fm/music/Other+Nothing,['ambient']
Lyrical Lemonade,4865928,340127,,https://www.last.fm/music/Lyrical+Lemonade,['rap']
memo boy,7560845,470145,,https://www.last.fm/music/memo+boy,['electronic']
RÜFÜS DU SOL,14693474,495769,,https://www.last.fm/music/R%C3%9CF%C3%9CS+DU+SOL,['electronic']
Ludovico Einaudi,56204163,1484813,fa34b363-79df-434f-a5b8-be4e6898543f,https://www.last.fm/music/Ludovico+Einaudi,['piano']
Waka Flocka Flame,13815696,1336632,59eda569-b380-4958-b98c-051d1667b3e1,https://www.last.fm/music/Waka+Flocka+Flame,['trap']
Yves,3141334,116109,,https://www.last.fm/music/Yves,['rnb']
José González,52406660,2024958,cd8c5019-5d75-4d5c-bc28-e1e26a7dd5c8,https://www.last.fm/music/Jos%C3%A9+Gonz%C3%A1lez,['acoustic']
SALES,13643967,823047,597d6d84-0316-4e7b-8649-20c576dac29f,https://www.last.fm/music/SALES,['Lo-Fi']
Royal Blood,34874597,906202,aadee541-1990-41df-b8a9-38ac679435ec,https://www.last.fm/music/Royal+Blood,['rock']
L'Impératrice,10157101,463666,abc31be8-02b2-4bb1-867d-604d50b7be78,https://www.last.fm/music/L%27Imp%C3%A9ratrice,['french']
Belle and Sebastian,106410397,2015606,e5c7b94f-e264-473c-bb0f-37c85d4d5c70,https://www.last.fm/music/Belle+and+Sebastian,['indie']
JaeHyun,7885918,314574,,https://www.last.fm/music/JaeHyun,['Korean']
Iron & Wine,83274308,2508017,c3f28da8-662d-4f09-bdc7-3084bf685930,https://www.last.fm/music/Iron+&+Wine,['folk']
Gerry Rafferty,7906025,850515,563201cb-721c-4cfb-acca-c1ba69e3d1fb,https://www.last.fm/music/Gerry+Rafferty,['classic rock']
noturgf,3787566,397057,,https://www.last.fm/music/noturgf,[]
Kasabian,96687272,2741192,69b39eab-6577-46a4-a9f5-817839092033,https://www.last.fm/music/Kasabian,['indie']
Mach-Hommy,15160165,381204,,https://www.last.fm/music/Mach-Hommy,['rap']
Hiatus Kaiyote,12596140,524952,55c03773-59ea-4d4e-9057-87c2ecab005d,https://www.last.fm/music/Hiatus+Kaiyote,['soul']
IDK,16718909,535863,,https://www.last.fm/music/IDK,['rap']
Sam Cooke,24596752,1538452,6c8fd0be-d961-454c-aee0-4366a6dbc993,https://www.last.fm/music/Sam+Cooke,['soul']
Redveil,14762726,504947,,https://www.last.fm/music/Redveil,['rap']
Three 6 Mafia,21399118,1108815,a8754ac4-a85e-4f48-a81f-eecd482570ef,https://www.last.fm/music/Three+6+Mafia,['rap']
Powfu,19663598,781961,,https://www.last.fm/music/Powfu,['Hip-Hop']
фрози,2433291,214023,,https://www.last.fm/music/%D1%84%D1%80%D0%BE%D0%B7%D0%B8,['instrumental hip-hop']
Soda Stereo,32576113,550653,3f8a5e5b-c24b-4068-9f1c-afad8829e06b,https://www.last.fm/music/Soda+Stereo,['Rock Argentino']
dandelion hands,12294203,497325,bed9b7cd-6f45-4ade-9a9c-8414f85fbf0e,https://www.last.fm/music/dandelion+hands,['Lo-Fi']
Britney Manson,4057009,268940,,https://www.last.fm/music/Britney+Manson,['pop']
Stardust,5476456,829736,b08e2ba7-f9eb-4810-8967-88d50453c3e1,https://www.last.fm/music/Stardust,['House']
Genesis,55403550,1757340,c5725831-2596-48f1-8f1c-ebe237362860,https://www.last.fm/music/Genesis,['Progressive rock']
The B-52's,16010101,1222411,127f591a-7e27-4435-92db-0780f219f3a1,https://www.last.fm/music/The+B-52%27s,['new wave']
The Fratellis,41730690,1966200,f4ad883e-9a92-45ed-a540-a49c2d1c36dd,https://www.last.fm/music/The+Fratellis,['indie']
The Vamps,19052394,883843,d8b20d45-4d9e-437b-b5da-fbb27d98f8eb,https://www.last.fm/music/The+Vamps,['pop']
Saba,26856279,690408,c2311581-df24-451e-8232-a9dcee3bfa62,https://www.last.fm/music/Saba,['hip hop']
Snoh Aalegra,14110877,599023,636e0fb6-f2ad-45fc-b385-4d994665e7e3,https://www.last.fm/music/Snoh+Aalegra,['soul']
Cleo Sol,7401495,363091,,https://www.last.fm/music/Cleo+Sol,['soul']
Bauhaus,33116128,1032529,7b3e04bb-c4bb-4e7b-aa17-65ed5ca4925d,https://www.last.fm/music/Bauhaus,['post-punk']
Cortex,6856908,474180,f60e8207-b19c-4222-9fff-500c7e7d77a3,https://www.last.fm/music/Cortex,['post-punk']
Nicky Jam,9827490,742291,c458e9dc-e0d5-45ea-9e83-f9d0395f030d,https://www.last.fm/music/Nicky+Jam,['Reggaeton']
Kungs,7468281,671339,,https://www.last.fm/music/Kungs,['House']
Sault,8373876,403220,,https://www.last.fm/music/Sault,['soul']
Greta Van Fleet,23567380,620870,,https://www.last.fm/music/Greta+Van+Fleet,['hard rock']
I Monster,11358332,818241,f3c3803a-3149-467a-a816-c667146f3bed,https://www.last.fm/music/I+Monster,['electronic']
Parcels,10318661,418374,,https://www.last.fm/music/Parcels,['seen live']
The Daughters of Eve,2812638,394847,607aaf15-e032-4300-8844-6a61c6e98859,https://www.last.fm/music/The+Daughters+of+Eve,['60s']
Birdy,40821432,1554941,f821fdb7-a5c4-4ad5-b5b2-3415c43a0d95,https://www.last.fm/music/Birdy,['folk']
Indila,9149688,529145,eee14992-d2ab-4c46-b1e2-51080504ba50,https://www.last.fm/music/Indila,['french']
Wolfgang Amadeus Mozart,63792019,2234409,ee3ec18b-2cc8-4541-801b-26d55b17bbde,https://www.last.fm/music/Wolfgang+Amadeus+Mozart,['Classical']
Good Neighbours,1567442,260825,,https://www.last.fm/music/Good+Neighbours,['indie']
Glen Campbell,9046544,867383,57976431-1a5c-4968-a422-b92c5e9b0d4f,https://www.last.fm/music/Glen+Campbell,['country']
Yo La Tengo,58810252,1493929,3f542031-b054-454d-b57b-812fa2a81b11,https://www.last.fm/music/Yo+La+Tengo,['indie']
Illenium,26057612,705161,,https://www.last.fm/music/Illenium,['electronic']
zerb,1254362,187992,,https://www.last.fm/music/zerb,['electronic']
Matuê,21021913,275994,,https://www.last.fm/music/Matu%C3%AA,['seen live']
AOA,15220900,342528,23492596-1fa6-45b1-8de6-eed4a829483b,https://www.last.fm/music/AOA,['k-pop']
Rebzyyx,10499289,318482,,https://www.last.fm/music/Rebzyyx,['hyperpop']
Aventura,14271179,742955,5f2cb99a-7e59-429f-a44d-3a880edccfb1,https://www.last.fm/music/Aventura,['bachata']
YBN Nahmir,9686646,555813,,https://www.last.fm/music/YBN+Nahmir,['Hip-Hop']
Fuerza Regida,13885539,255256,,https://www.last.fm/music/Fuerza+Regida,['Corridos tumbados']
Unknown Mortal Orchestra,29536871,996238,e2305342-0bde-4a2c-aed0-4b88694834de,https://www.last.fm/music/Unknown+Mortal+Orchestra,['Lo-Fi']
Leonard Cohen,67135805,1805172,65314b12-0e08-43fa-ba33-baaa7b874c15,https://www.last.fm/music/Leonard+Cohen,['singer-songwriter']
The Turtles,10202450,1205809,335b6182-0da8-4dc6-a5ec-fe13f0f87e4b,https://www.last.fm/music/The+Turtles,['60s']
RVSSIAN,3763194,345527,,https://www.last.fm/music/RVSSIAN,['Reggaeton']
Allie X,29812438,675024,,https://www.last.fm/music/Allie+X,['synthpop']
Natalie Imbruglia,18285746,1590186,60530915-9371-4b16-bc31-5c4456317ae0,https://www.last.fm/music/Natalie+Imbruglia,['pop']
J Dilla,53051323,1093319,cbcbb22c-3a8d-46af-b4ba-09c98f0d7931,https://www.last.fm/music/J+Dilla,['Hip-Hop']
Romeo Santos,12571436,508182,35f343df-3b87-4475-b0e4-d2ba5cc26eea,https://www.last.fm/music/Romeo+Santos,['bachata']
Dennis,7056402,369318,db262e4c-cdef-45a5-9d3f-652151bf5fab,https://www.last.fm/music/Dennis,['krautrock']
Idles,29161031,463085,be465d4f-c28d-4ba1-94ab-ebaada7db8af,https://www.last.fm/music/Idles,['post-punk']
Gang Starr,28531992,1343677,9ef8042a-2528-4f5c-b7c1-5e72b1efe170,https://www.last.fm/music/Gang+Starr,['Hip-Hop']
Jaxomy,1321868,192873,,https://www.last.fm/music/Jaxomy,['electronic']
Aliyah's Interlude,3261526,341566,,https://www.last.fm/music/Aliyah%27s+Interlude,['Hip-Hop']
Edward Sharpe & The Magnetic Zeros,30359692,1596853,4a069029-4f64-4946-b650-01aeb0b55d9d,https://www.last.fm/music/Edward+Sharpe+&+The+Magnetic+Zeros,['folk']
Lyn Lapid,7274445,441994,,https://www.last.fm/music/Lyn+Lapid,['pop']
Toploader,6897067,869644,3bdf9667-3205-4c5b-865b-ca3bb33fc5ac,https://www.last.fm/music/Toploader,['pop']
Scissor Sisters,33583220,1675430,4236d929-9a81-4c8e-97c3-8d3306780f50,https://www.last.fm/music/Scissor+Sisters,['pop']
Brian Eno,55728254,1539402,ff95eb47-41c4-4f7f-a104-cdc30f02e872,https://www.last.fm/music/Brian+Eno,['ambient']
KnuckS,11300578,376841,,https://www.last.fm/music/KnuckS,['rap']
Bridgit Mendler,11182263,701739,f59f7cee-8f6a-4a6f-b23c-f3b5fdf6208f,https://www.last.fm/music/Bridgit+Mendler,['pop']
Ricky Martin,13330432,1255549,70ea63ea-70dc-4b63-951a-2c249d2b3b0a,https://www.last.fm/music/Ricky+Martin,['latin']
